"ag_id","groupname","year","ag_irrelevant_flag","ag_monop_flag","ag_dominant_flag","ln_ag_area_sqkm","ag_pop","ln_ag_pop","ag_egip_share","ag_excl_share","ag_rlvt_share","ag_irrlvt_share","ag_up2jun_share","ag_excl_incr","ag_excl_decr","ag_onset_ko_flag","ag_onset_ko_terr_flag","ag_onset_ko_gov_flag","ag_incidence_flag","ag_incidence_terr_flag","ag_incidence_gov_flag","ag_incidence_flag_lag","ag_incidence_terr_flag_lag","ag_incidence_gov_flag_lag","ag_warhist","ag_peaceyears","ag_warhist_terr","ag_peaceyears_terr","ag_warhist_gov","ag_peaceyears_gov"
1150115,"Indigenous peoples of the Andes",1980,0,0,0,17.8636651270367,8854810,6.94717924685451,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
203000,"African Americans",1968,0,0,0,18.0157869215273,25423020,7.40522713911459,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
1190119,"Guaraní­ and other eastern indigenous groups",1983,0,0,0,17.5748010448096,241010,5.38203506271893,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
206000,"Arab Americans",1973,0,0,0,,903690,5.95601947651676,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
1020102,"Indigenous peoples",1992,0,0,0,16.2790312817548,911430,5.95972331941873,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
1150115,"Indigenous peoples of the Andes",1981,0,0,0,17.8636651270367,9074420,6.9578188762592,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
1220122,"Whites",1965,0,0,0,19.0724149067785,148976070,8.17311651336802,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
1190119,"Guaraní­ and other eastern indigenous groups",1984,0,0,0,17.5748010448096,246770,5.39229236108897,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
1150115,"Indigenous peoples of the Andes",1982,0,0,0,17.8636651270367,9294010,6.96820313542739,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
203000,"African Americans",1969,0,0,0,18.0157869215273,25672680,7.40947120752842,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
206000,"Arab Americans",1974,0,0,0,,911880,5.95993769055783,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
1020102,"Indigenous peoples",1993,0,0,0,16.2790312817548,929680,5.96833348817841,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
1220122,"Whites",1966,0,0,0,19.0724149067785,150791540,8.17837697658427,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
1190119,"Guaraní­ and other eastern indigenous groups",1985,0,0,0,17.5748010448096,252690,5.4025880554112,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
1150115,"Indigenous peoples of the Andes",1983,0,0,0,17.8636651270367,9514480,6.9783850575414,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
203000,"African Americans",1970,0,0,0,18.0157869215273,25973520,7.41453081035259,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
206000,"Arab Americans",1975,0,0,0,,920260,5.96391054540284,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
1020102,"Indigenous peoples",1994,0,0,0,16.2790312817548,947230,5.97645544426497,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
1190119,"Guaraní­ and other eastern indigenous groups",1986,0,0,0,17.5748010448096,258770,5.41291392582331,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
1020102,"Indigenous peoples",1995,0,0,0,16.2790312817548,963600,5.98389679132631,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
1220122,"Whites",1967,0,0,0,19.0724149067785,152529270,8.18335319174658,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
1150115,"Indigenous peoples of the Andes",1984,0,0,0,17.8636651270367,9737090,6.98842918421219,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
203000,"African Americans",1971,0,0,0,18.0157869215273,26208090,7.41843537147365,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
206000,"Arab Americans",1976,0,0,0,,928880,5.96795961205175,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
1190119,"Guaraní­ and other eastern indigenous groups",1987,0,0,0,17.5748010448096,265000,5.42324587393681,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
206000,"Arab Americans",1977,0,0,0,,937750,5.97208707282276,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
1020102,"Indigenous peoples",1996,0,0,0,16.2790312817548,978600,5.99060521142392,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
1220122,"Whites",1968,0,0,0,19.0724149067785,154127250,8.18787942962294,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
1150115,"Indigenous peoples of the Andes",1985,0,0,0,17.8636651270367,9962730,6.99837836066041,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
203000,"African Americans",1972,0,0,0,18.0157869215273,26443040,7.42231138195321,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
1190119,"Guaraní­ and other eastern indigenous groups",1988,0,0,0,17.5748010448096,271370,5.43356183464796,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
206000,"Arab Americans",1978,0,0,0,,946830,5.97627200995418,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
1220122,"Whites",1969,0,0,0,19.0724149067785,155698180,8.19228353600693,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
1150115,"Indigenous peoples of the Andes",1986,0,0,0,17.8636651270367,10191490,7.00823768267892,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
1190119,"Guaraní­ and other eastern indigenous groups",1989,0,0,0,17.5748010448096,277920,5.44391980110302,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
1150115,"Indigenous peoples of the Andes",1987,0,0,0,17.8636651270367,10422770,7.01798315426524,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
203000,"African Americans",1973,0,0,0,18.0157869215273,26680410,7.42619249913392,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
206000,"Arab Americans",1979,0,0,0,,956020,5.98046697783968,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
1020102,"Indigenous peoples",1997,0,0,0,16.2790312817548,992400,5.99668675560017,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,51
1220122,"Whites",1970,0,0,0,19.0724149067785,157552470,8.19742521613561,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
1190119,"Guaraní­ and other eastern indigenous groups",1990,0,0,0,17.5748010448096,284630,5.4542806727961,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
1220122,"Whites",1971,0,0,0,19.0724149067785,159055240,8.20154798130631,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
1150115,"Indigenous peoples of the Andes",1988,0,0,0,17.8636651270367,10655870,7.02758891353165,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
203000,"African Americans",1974,0,0,0,18.0157869215273,26922080,7.43010861044145,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
206000,"Arab Americans",1980,0,0,0,,965260,5.98464430956811,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
1020102,"Indigenous peoples",1998,0,0,0,16.2790312817548,1005220,6.00226112079124,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52
1190119,"Guaraní­ and other eastern indigenous groups",1991,0,0,0,17.5748010448096,291500,5.46463855909503,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
1020102,"Indigenous peoples",1999,0,0,0,16.2790312817548,1017420,6.00750027055135,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,53,0,53,0,53
1220122,"Whites",1972,0,0,0,19.0724149067785,160539010,8.20558058047417,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
203000,"African Americans",1975,0,0,0,18.0157869215273,27169440,7.43408068709598,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
206000,"Arab Americans",1981,0,0,0,,974550,5.98880412582105,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
1190119,"Guaraní­ and other eastern indigenous groups",1992,0,0,0,17.5748010448096,298530,5.47498798095881,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
206000,"Arab Americans",1982,0,0,0,,983900,5.99295096057045,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
1020102,"Indigenous peoples",2000,0,0,0,16.2790312817548,1029300,6.01254197277584,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
1220122,"Whites",1973,0,0,0,19.0724149067785,162021400,8.20957238051862,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
1150115,"Indigenous peoples of the Andes",1989,0,0,0,17.8636651270367,10889840,7.03702149889007,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
203000,"African Americans",1976,0,0,0,18.0157869215273,27424010,7.438130958606,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
1190119,"Guaraní­ and other eastern indigenous groups",1993,0,0,0,17.5748010448096,305650,5.4852244001258,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
1150115,"Indigenous peoples of the Andes",1990,0,0,0,17.8636651270367,11123870,7.04625590480444,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
1190119,"Guaraní­ and other eastern indigenous groups",1994,0,0,0,17.5748010448096,312840,5.49532227721595,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
1150115,"Indigenous peoples of the Andes",1991,0,0,0,17.8636651270367,11357570,7.05528542217784,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
203000,"African Americans",1977,0,0,0,18.0157869215273,27686080,7.44226146947309,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
203000,"African Americans",1978,0,0,0,18.0157869215273,27954060,7.44644489299331,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
206000,"Arab Americans",1983,0,0,0,,993340,5.99709792407488,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
206000,"Arab Americans",1984,0,0,0,,1002940,6.0012749525136,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
1020102,"Indigenous peoples",2001,0,0,0,16.2790312817548,1040910,6.01741318081401,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,55
1020102,"Indigenous peoples",2002,0,0,0,16.2790312817548,1052250,6.02211893442006,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,56
1220122,"Whites",1974,0,0,0,19.0724149067785,163522710,8.21357807591238,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
1220122,"Whites",1975,0,0,0,19.0724149067785,165057810,8.21763607855822,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
1190119,"Guaraní­ and other eastern indigenous groups",1995,0,0,0,17.5748010448096,320040,5.5052042617375,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
1150115,"Indigenous peoples of the Andes",1992,0,0,0,17.8636651270367,11590750,7.06411153866619,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
1020102,"Indigenous peoples",2003,0,0,0,16.2790312817548,1063500,6.02673749423875,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,57,0,57,0,57
1220122,"Whites",1976,0,0,0,19.0724149067785,166638000,8.22177404454065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
1190119,"Guaraní­ and other eastern indigenous groups",1996,0,0,0,17.5748010448096,327230,5.51485311235016,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
1220122,"Whites",1977,0,0,0,19.0724149067785,168263090,8.22598886007957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
1150115,"Indigenous peoples of the Andes",1993,0,0,0,17.8636651270367,11823070,7.07273026088897,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
1150115,"Indigenous peoples of the Andes",1994,0,0,0,17.8636651270367,12054180,7.08113767231715,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
203000,"African Americans",1979,0,0,0,18.0157869215273,28225400,7.45064010530247,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
203000,"African Americans",1980,0,0,0,18.0157869215273,28498300,7.45481895395098,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
206000,"Arab Americans",1985,0,0,0,,1012700,6.0054808099794,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
206000,"Arab Americans",1986,0,0,0,,1022680,6.00973976276916,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
1020102,"Indigenous peoples",2004,0,0,0,16.2790312817548,1074900,6.03136806288577,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,58
1190119,"Guaraní­ and other eastern indigenous groups",1997,0,0,0,17.5748010448096,334420,5.52429224254061,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,51
1020102,"Indigenous peoples",2005,0,0,0,16.2790312817548,1086600,6.0360697006977,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,59
1220122,"Whites",1978,0,0,0,19.0724149067785,169921900,8.23024935553898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
1150115,"Indigenous peoples of the Andes",1995,0,0,0,17.8636651270367,12283730,7.08933026195543,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
203000,"African Americans",1981,0,0,0,18.0157869215273,28772350,7.45897533461722,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
206000,"Arab Americans",1987,0,0,0,,1032870,6.014045663402,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
1190119,"Guaraní­ and other eastern indigenous groups",1998,0,0,0,17.5748010448096,341620,5.53354328835004,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52
206000,"Arab Americans",1988,0,0,0,,1043200,6.01836757838784,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
1020102,"Indigenous peoples",2006,0,0,0,16.2790312817548,1098690,6.04087517169465,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,60
1220122,"Whites",1979,0,0,0,19.0724149067785,171596220,8.23450771678062,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
1150115,"Indigenous peoples of the Andes",1996,0,0,0,17.8636651270367,12511520,7.09731007448255,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
1190119,"Guaraní­ and other eastern indigenous groups",1999,0,0,0,17.5748010448096,348830,5.54261382796405,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,53,0,53,0,53
1150115,"Indigenous peoples of the Andes",1997,0,0,0,17.8636651270367,12737140,7.1050719223748,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,51
203000,"African Americans",1982,0,0,0,18.0157869215273,29048390,7.46312206672661,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
206000,"Arab Americans",1989,0,0,0,,1053600,6.02267576195373,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
1020102,"Indigenous peoples",2007,0,0,0,16.2790312817548,1111210,6.04579614104964,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,61
1220122,"Whites",1980,0,0,0,19.0724149067785,173273670,8.23873257400952,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
1190119,"Guaraní­ and other eastern indigenous groups",2000,0,0,0,17.5748010448096,356090,5.55155977764561,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
203000,"African Americans",1983,0,0,0,18.0157869215273,29327330,7.46727252602012,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
1020102,"Indigenous peoples",2008,0,0,0,16.2790312817548,1124150,6.05082426481477,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,62
1190119,"Guaraní­ and other eastern indigenous groups",2001,0,0,0,17.5748010448096,363380,5.56036102058164,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,55
1020102,"Indigenous peoples",2009,0,0,0,16.2790312817548,1137530,6.05596285909851,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,63
1220122,"Whites",1981,0,0,0,19.0724149067785,174950450,8.24291506389389,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
1150115,"Indigenous peoples of the Andes",1998,0,0,0,17.8636651270367,12959800,7.11259829940752,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52
203000,"African Americans",1984,0,0,0,18.0157869215273,29610490,7.47144559423615,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
206000,"Arab Americans",1990,0,0,0,,1064020,6.02694979131242,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
206000,"Arab Americans",1991,0,0,0,,1074390,6.03116195743706,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
1220122,"Whites",1982,0,0,0,19.0724149067785,176633980,8.24707425477344,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
1190119,"Guaraní­ and other eastern indigenous groups",2002,0,0,0,17.5748010448096,370690,5.56901087034735,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,56
1150115,"Indigenous peoples of the Andes",1999,0,0,0,17.8636651270367,13178580,7.11986861728471,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,0,53
203000,"African Americans",1985,0,0,0,18.0157869215273,29898850,7.47565448436928,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
206000,"Arab Americans",1992,0,0,0,,1084760,6.03533366241941,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
1020102,"Indigenous peoples",2010,0,0,0,16.2790312817548,1151340,6.06120359323803,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,64
1190119,"Guaraní­ and other eastern indigenous groups",2003,0,0,0,17.5748010448096,377990,5.57748031041324,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,57,0,57,0,57
1020102,"Indigenous peoples",2011,0,0,0,16.2790312817548,1165580,6.06654208683661,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,65
1220122,"Whites",1983,0,0,0,19.0724149067785,178336380,8.25123994677382,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
1150115,"Indigenous peoples of the Andes",2000,0,0,0,17.8636651270367,13392790,7.12687105911704,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
203000,"African Americans",1986,0,0,0,18.0157869215273,30193480,7.47991317124428,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
206000,"Arab Americans",1993,0,0,0,,1095370,6.03956084229582,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
1190119,"Guaraní­ and other eastern indigenous groups",2004,0,0,0,17.5748010448096,385230,5.58572010069323,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,58
1020102,"Indigenous peoples",2012,0,0,0,16.2790312817548,1175500,6.07022263346096,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,66,0,66,0,66
1220122,"Whites",1984,0,0,0,19.0724149067785,180074770,8.25545286874766,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
1150115,"Indigenous peoples of the Andes",2001,0,0,0,17.8636651270367,13602430,7.13361649964378,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,55
203000,"African Americans",1987,0,0,0,18.0157869215273,30494200,7.48421724434586,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
1190119,"Guaraní­ and other eastern indigenous groups",2005,0,0,0,17.5748010448096,392360,5.59368472586197,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,59
203000,"African Americans",1988,0,0,0,18.0157869215273,30799320,7.48854112807487,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
206000,"Arab Americans",1994,0,0,0,,1106570,6.04397889196609,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
1220122,"Whites",1985,0,0,0,19.0724149067785,181860870,8.25973926436754,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
1150115,"Indigenous peoples of the Andes",2002,0,0,0,17.8636651270367,13807660,7.14012008442981,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,56
1190119,"Guaraní­ and other eastern indigenous groups",2006,0,0,0,17.5748010448096,399370,5.60137543829183,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,60
1150115,"Indigenous peoples of the Andes",2003,0,0,0,17.8636651270367,14008290,7.14638512394461,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,57,0,57
206000,"Arab Americans",1995,0,0,0,,1118560,6.04865928478493,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
1020102,"Indigenous peoples",2013,0,0,0,16.2790312817548,1185330,6.07383927627623,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,67,0,67,0,67
1220122,"Whites",1986,0,0,0,19.0724149067785,183703620,8.26411771444699,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
1190119,"Guaraní­ and other eastern indigenous groups",2007,0,0,0,17.5748010448096,406290,5.60883613318473,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,61
1150115,"Indigenous peoples of the Andes",2004,0,0,0,17.8636651270367,14204140,7.15241494417927,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,58
203000,"African Americans",1989,0,0,0,18.0157869215273,31106360,7.49284919386655,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
203000,"African Americans",1990,0,0,0,18.0157869215273,31414050,7.49712393064447,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
206000,"Arab Americans",1996,0,0,0,,1131450,6.05363536677163,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
1020102,"Indigenous peoples",2014,0,0,0,16.2790312817548,1195210,6.07744421811143,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,68,0,68,0,68
1020102,"Indigenous peoples",2015,0,0,0,16.2790312817548,1205230,6.08106993338325,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,69,0,69,0,69
1220122,"Whites",1987,0,0,0,19.0724149067785,185598580,8.26857464914295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
1190119,"Guaraní­ and other eastern indigenous groups",2008,0,0,0,17.5748010448096,413150,5.61610775709246,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,62
1220122,"Whites",1988,0,0,0,19.0724149067785,187528280,8.27306677031348,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
1150115,"Indigenous peoples of the Andes",2005,0,0,0,17.8636651270367,14395350,7.15822222852086,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,59
206000,"Arab Americans",1997,0,0,0,,1145100,6.05884341466876,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,51
1020102,"Indigenous peoples",2016,0,0,0,16.2790312817548,1205230,6.08106993338325,0,1,1,0,1,0.337566866331401,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,70
1190119,"Guaraní­ and other eastern indigenous groups",2009,0,0,0,17.5748010448096,420040,5.62329064980767,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,63
1220122,"Whites",1989,0,0,0,19.0724149067785,189467580,8.27753490806852,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
203000,"African Americans",1991,0,0,0,18.0157869215273,31720110,7.50133468470831,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
206000,"Arab Americans",1998,0,0,0,,1159140,6.06413589287089,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52
1150115,"Indigenous peoples of the Andes",2006,0,0,0,17.8636651270367,14581600,7.16380518056951,0.197856202337192,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,60
1190119,"Guaraní­ and other eastern indigenous groups",2010,0,0,0,17.5748010448096,426990,5.63041770407497,0,1,1,0,1,0.728021744670008,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,64
